FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Skriftlig eksamen.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Skriftlig eksamen.Alle eierformer.Alle kjønn.Antall elever
2;3;FSP6226;I;3;974590999;Spansk I+II;Hele landet;Oslo;Elvebakken videregående skole;*;*
2;3;FSP6226;I;3;995821664;Spansk I+II;Hele landet;Oslo;Fyrstikkalleen skole;2,1;7
2;3;FSP6226;I;3;974590956;Spansk I+II;Hele landet;Oslo;Hellerud videregående skole;3,2;6
2;3;FSP6226;I;3;912001008;Spansk I+II;Hele landet;Oslo;Hersleb videregående skole;*;*
2;3;FSP6226;I;3;999173926;Spansk I+II;Hele landet;Oslo;Kongshavn videregående skole;*;*
2;3;FSP6226;I;3;974590913;Spansk I+II;Hele landet;Oslo;Lambertseter videregående skole;3,2;9
2;3;FSP6226;I;3;996216454;Spansk I+II;Hele landet;Oslo;Nydalen videregående skole;*;*
2;3;FSP6226;I;3;974590883;Spansk I+II;Hele landet;Oslo;Oslo Handelsgymnasium;*;*
2;3;FSP6226;I;3;971816309;Spansk I+II;Hele landet;Oslo;Otto Treider private gymnas AS;*;*
2;3;FSP6226;I;3;974591065;Spansk I+II;Hele landet;Oslo;Stovner videregående skole;2,9;9
2;3;FSP6226;I;3;974590964;Spansk I+II;Hele landet;Oslo;Ullern videregående skole;*;*
2;3;FSP6226;I;3;974590972;Spansk I+II;Hele landet;Oslo;Ulsrud videregående skole;*;*
2;3;FSP6226;I;3;917527067;Spansk I+II;Hele landet;Oslo;Valle Hovin videregående skole;*;*
2;2;FSP6226;I;11;11;Spansk I+II;Hele landet;Rogaland;Alle skoler;*;*
2;3;FSP6226;I;11;874117722;Spansk I+II;Hele landet;Rogaland;Lundeneset Vgs;*;*
2;3;FSP6226;I;11;874624772;Spansk I+II;Hele landet;Rogaland;Møllehagen skolesenter grunnskole og videregående skole;*;*
2;3;FSP6226;I;11;973157221;Spansk I+II;Hele landet;Rogaland;Tryggheim vidaregåande skule;*;*
2;2;FSP6226;I;40;40;Spansk I+II;Hele landet;Telemark;Alle skoler;2,9;18
2;3;FSP6226;I;40;974568020;Spansk I+II;Hele landet;Telemark;Porsgrunn videregående skole;*;*
2;3;FSP6226;I;40;974568039;Spansk I+II;Hele landet;Telemark;Skien videregående skole;*;*
2;3;FSP6226;I;40;888361332;Spansk I+II;Hele landet;Telemark;Stiftelsen Telemark Toppidrett gymnas;*;*
2;2;FSP6226;I;55;55;Spansk I+II;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;3,5;13
2;3;FSP6226;I;55;974546892;Spansk I+II;Hele landet;Troms - Romsa - Tromssa ;Breivang videregående skole;3,2;6
2;3;FSP6226;I;55;974546671;Spansk I+II;Hele landet;Troms - Romsa - Tromssa ;Heggen videregående skole;*;*
2;3;FSP6226;I;55;974546868;Spansk I+II;Hele landet;Troms - Romsa - Tromssa ;Tromsdalen videregående skole;*;*
2;2;FSP6226;I;50;50;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Alle skoler;2,9;54
2;3;FSP6226;I;50;984477112;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Byåsen videregående skole;2;11
2;3;FSP6226;I;50;996772772;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Charlottenlund videregående skole;2,6;11
2;3;FSP6226;I;50;974557991;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Heimdal videregående skole;*;*
2;3;FSP6226;I;50;974149699;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Kristen videregående skole Trøndelag;*;*
2;3;FSP6226;I;50;874558362;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Melhus videregående skole;2,8;10
2;3;FSP6226;I;50;974557908;Spansk I+II;Hele landet;Trøndelag - Trööndelage;Trondheim katedralskole;3,9;9
2;2;FSP6226;I;39;39;Spansk I+II;Hele landet;Vestfold;Alle skoler;2,6;25
2;3;FSP6226;I;39;974574993;Spansk I+II;Hele landet;Vestfold;Greveskogen videregående skole;*;*
2;3;FSP6226;I;39;923261354;Spansk I+II;Hele landet;Vestfold;Horten videregående skole;2,3;10
2;3;FSP6226;I;39;974575000;Spansk I+II;Hele landet;Vestfold;Nøtterøy videregående skole;*;*
2;3;FSP6226;I;39;874575232;Spansk I+II;Hele landet;Vestfold;Re videregående skole;2,3;6
2;2;FSP6226;I;46;46;Spansk I+II;Hele landet;Vestland;Alle skoler;3;56
2;3;FSP6226;I;46;974557533;Spansk I+II;Hele landet;Vestland;Askøy videregående skole;*;*
2;3;FSP6226;I;46;974571137;Spansk I+II;Hele landet;Vestland;Dale vidaregåande skule;*;*
2;3;FSP6226;I;46;873159642;Spansk I+II;Hele landet;Vestland;Danielsen videregående skole;*;*
2;3;FSP6226;I;46;974571145;Spansk I+II;Hele landet;Vestland;Flora vidaregåande skule;*;*
2;3;FSP6226;I;46;974557584;Spansk I+II;Hele landet;Vestland;Fyllingsdalen videregående skole;*;*
2;3;FSP6226;I;46;974571110;Spansk I+II;Hele landet;Vestland;Førde vidaregåande skule;4;6
2;3;FSP6226;I;46;989630008;Spansk I+II;Hele landet;Vestland;Olsvikåsen videregående skole;2,9;11
2;3;FSP6226;I;46;974557142;Spansk I+II;Hele landet;Vestland;Sandsli videregående skole;*;*
2;3;FSP6226;I;46;974557568;Spansk I+II;Hele landet;Vestland;Sotra vidaregåande skule;*;*
2;3;FSP6226;I;46;974557029;Spansk I+II;Hele landet;Vestland;Stord vidaregåande skule;2,1;9
2;3;FSP6226;I;46;974151537;Spansk I+II;Hele landet;Vestland;Sygna Vgs;*;*
2;3;FSP6226;I;46;816031982;Spansk I+II;Hele landet;Vestland;Voss gymnas;*;*
2;3;FSP6226;I;46;974557487;Spansk I+II;Hele landet;Vestland;Årstad videregående skole;*;*
2;2;FSP6226;I;31;31;Spansk I+II;Hele landet;Østfold;Alle skoler;2,6;16
2;3;FSP6226;I;31;974544466;Spansk I+II;Hele landet;Østfold;Frederik Ii videregående skole;*;*
2;3;FSP6226;I;31;974544490;Spansk I+II;Hele landet;Østfold;Greåker videregående skole;2,8;6
2;3;FSP6226;I;31;974544539;Spansk I+II;Hele landet;Østfold;Kirkeparken videregående skole;*;*
2;3;FSP6226;I;31;974544512;Spansk I+II;Hele landet;Østfold;Mysen videregående skole;*;*
2;1;FSP6226;U;0;U;Spansk I+II;Utlandet;Alle fylker;Alle skoler;*;*
2;2;FSP6226;U;25;25;Spansk I+II;Utlandet;Utlandet;Alle skoler;*;*
2;3;FSP6226;U;25;U90099009;Spansk I+II;Utlandet;Utlandet;Den norske skole - Costa Blanca;*;*
2;0;FSP6229;Alle;0;Alle;Tegnspråk I;Hele landet;Alle fylker;Alle skoler;4,3;18
2;1;FSP6229;I;0;I;Tegnspråk I;Hele landet;Alle fylker;Alle skoler;4,3;18
2;2;FSP6229;I;3;3;Tegnspråk I;Hele landet;Oslo;Alle skoler;*;*
2;3;FSP6229;I;3;996216454;Tegnspråk I;Hele landet;Oslo;Nydalen videregående skole;*;*
2;2;FSP6229;I;50;50;Tegnspråk I;Hele landet;Trøndelag - Trööndelage;Alle skoler;*;*
2;3;FSP6229;I;50;974558386;Tegnspråk I;Hele landet;Trøndelag - Trööndelage;Tiller videregående skole;*;*
2;2;FSP6229;I;39;39;Tegnspråk I;Hele landet;Vestfold;Alle skoler;*;*
2;3;FSP6229;I;39;974575019;Tegnspråk I;Hele landet;Vestfold;Sandefjord videregående skole;*;*
2;2;FSP6229;I;46;46;Tegnspråk I;Hele landet;Vestland;Alle skoler;3,8;11
2;3;FSP6229;I;46;993527084;Tegnspråk I;Hele landet;Vestland;Nordahl Grieg videregående skole;3,8;11
2;0;FSP6236;Alle;0;Alle;Tegnspråk I+II;Hele landet;Alle fylker;Alle skoler;3,4;9
2;1;FSP6236;I;0;I;Tegnspråk I+II;Hele landet;Alle fylker;Alle skoler;3,4;9
2;2;FSP6236;I;50;50;Tegnspråk I+II;Hele landet;Trøndelag - Trööndelage;Alle skoler;*;*
2;3;FSP6236;I;50;974558386;Tegnspråk I+II;Hele landet;Trøndelag - Trööndelage;Tiller videregående skole;*;*
2;2;FSP6236;I;39;39;Tegnspråk I+II;Hele landet;Vestfold;Alle skoler;*;*
2;3;FSP6236;I;39;974575019;Tegnspråk I+II;Hele landet;Vestfold;Sandefjord videregående skole;*;*
2;2;FSP6236;I;46;46;Tegnspråk I+II;Hele landet;Vestland;Alle skoler;*;*
2;3;FSP6236;I;46;993527084;Tegnspråk I+II;Hele landet;Vestland;Nordahl Grieg videregående skole;*;*
2;0;FSP6239;Alle;0;Alle;Tysk I;Hele landet;Alle fylker;Alle skoler;3,6;691
2;1;FSP6239;I;0;I;Tysk I;Hele landet;Alle fylker;Alle skoler;3,6;691
2;2;FSP6239;I;42;42;Tysk I;Hele landet;Agder;Alle skoler;4,1;17
2;3;FSP6239;I;42;974573881;Tysk I;Hele landet;Agder;Dahlske videregående skole;*;*
2;3;FSP6239;I;42;974595117;Tysk I;Hele landet;Agder;Kvadraturen videregående skole;4,5;6
2;3;FSP6239;I;42;874595152;Tysk I;Hele landet;Agder;Tangen videregående skole;*;*
2;3;FSP6239;I;42;974595001;Tysk I;Hele landet;Agder;Vågsbygd videregående skole;*;*
2;2;FSP6239;I;32;32;Tysk I;Hele landet;Akershus;Alle skoler;3,5;98
2;3;FSP6239;I;32;974587742;Tysk I;Hele landet;Akershus;Asker videregående skole;3,9;7
2;3;FSP6239;I;32;974587602;Tysk I;Hele landet;Akershus;Bjørkelangen videregående skole;*;*
2;3;FSP6239;I;32;974587831;Tysk I;Hele landet;Akershus;Bleiker videregående skole;2,8;9
2;3;FSP6239;I;32;974587890;Tysk I;Hele landet;Akershus;Dønski videregående skole;*;*
2;3;FSP6239;I;32;988843709;Tysk I;Hele landet;Akershus;Frogn videregående skole;*;*
2;3;FSP6239;I;32;974587645;Tysk I;Hele landet;Akershus;Jessheim videregående skole;*;*
2;3;FSP6239;I;32;974587750;Tysk I;Hele landet;Akershus;Lillestrøm videregående skole;3,8;9
2;3;FSP6239;I;32;974587610;Tysk I;Hele landet;Akershus;Lørenskog videregående skole;3,8;17
2;3;FSP6239;I;32;991815325;Tysk I;Hele landet;Akershus;Mailand videregående skole;*;*
2;3;FSP6239;I;32;974587599;Tysk I;Hele landet;Akershus;Nesbru videregående skole;*;*
2;3;FSP6239;I;32;974587580;Tysk I;Hele landet;Akershus;Roald Amundsen videregående skole;3,7;6
2;3;FSP6239;I;32;974587866;Tysk I;Hele landet;Akershus;Rosenvilde videregående skole;*;*
2;3;FSP6239;I;32;974587769;Tysk I;Hele landet;Akershus;Rælingen videregående skole;*;*
2;3;FSP6239;I;32;988835064;Tysk I;Hele landet;Akershus;Sandvika videregående skole;2,9;18
2;3;FSP6239;I;32;974587718;Tysk I;Hele landet;Akershus;Stabekk videregående skole;*;*
2;3;FSP6239;I;32;874587842;Tysk I;Hele landet;Akershus;Sørumsand videregående skole;*;*
2;2;FSP6239;I;33;33;Tysk I;Hele landet;Buskerud;Alle skoler;3,6;62
2;3;FSP6239;I;33;986737162;Tysk I;Hele landet;Buskerud;Briskeby videregående skole AS;*;*
2;3;FSP6239;I;33;874605972;Tysk I;Hele landet;Buskerud;Drammen videregående skole;3,3;25
2;3;FSP6239;I;33;974605988;Tysk I;Hele landet;Buskerud;Eiker videregående skole;4,3;6
2;3;FSP6239;I;33;974605929;Tysk I;Hele landet;Buskerud;Hønefoss videregående skole;3,7;14
2;3;FSP6239;I;33;974605996;Tysk I;Hele landet;Buskerud;Kongsberg videregående skole;*;*
2;3;FSP6239;I;33;974605961;Tysk I;Hele landet;Buskerud;St Hallvard videregående skole;3,2;9
2;2;FSP6239;I;56;56;Tysk I;Hele landet;Finnmark - Finnmárku - Finmarkku;Alle skoler;*;*
2;3;FSP6239;I;56;874622702;Tysk I;Hele landet;Finnmark - Finnmárku - Finmarkku;Hammerfest videregående skole;*;*
2;2;FSP6239;I;34;34;Tysk I;Hele landet;Innlandet;Alle skoler;3,8;63
2;3;FSP6239;I;34;974571900;Tysk I;Hele landet;Innlandet;Elverum videregående skole;*;*
2;3;FSP6239;I;34;974571919;Tysk I;Hele landet;Innlandet;Hamar katedralskole;3,3;11
2;3;FSP6239;I;34;986147667;Tysk I;Hele landet;Innlandet;Norges Toppidrettsgymnas Kongsvinger AS;4,3;14
2;3;FSP6239;I;34;873600152;Tysk I;Hele landet;Innlandet;Norges Toppidrettsgymnas Lillehammer AS;3,9;17
2;3;FSP6239;I;34;974572079;Tysk I;Hele landet;Innlandet;Stange videregående skole;*;*
2;3;FSP6239;I;34;974572028;Tysk I;Hele landet;Innlandet;Trysil videregående skole;*;*
2;3;FSP6239;I;34;913391470;Tysk I;Hele landet;Innlandet;Wang Hamar AS;3,1;8
2;2;FSP6239;I;15;15;Tysk I;Hele landet;Møre og Romsdal;Alle skoler;3,8;35
2;3;FSP6239;I;15;974576473;Tysk I;Hele landet;Møre og Romsdal;Atlanten videregående skole;4,2;10
2;3;FSP6239;I;15;974576422;Tysk I;Hele landet;Møre og Romsdal;Molde videregående skole;3,6;9
2;3;FSP6239;I;15;974577267;Tysk I;Hele landet;Møre og Romsdal;Spjelkavik videregående skole;3,6;9
2;3;FSP6239;I;15;974576503;Tysk I;Hele landet;Møre og Romsdal;Ålesund videregående skole;3,7;7
2;2;FSP6239;I;18;18;Tysk I;Hele landet;Nordland - Nordlánnda;Alle skoler;3,6;50
2;3;FSP6239;I;18;974621215;Tysk I;Hele landet;Nordland - Nordlánnda;Bodin videregående skole;3,4;15
2;3;FSP6239;I;18;974621223;Tysk I;Hele landet;Nordland - Nordlánnda;Bodø videregående skole;3,2;9
2;3;FSP6239;I;18;974621282;Tysk I;Hele landet;Nordland - Nordlánnda;Knut Hamsun videregående skole Joarkkaskåvllå;*;*
2;3;FSP6239;I;18;974041707;Tysk I;Hele landet;Nordland - Nordlánnda;Narvik videregående skole;3,3;6
2;3;FSP6239;I;18;916694490;Tysk I;Hele landet;Nordland - Nordlánnda;Norges Toppidrettsgymnas Bodø AS;4,6;8
2;3;FSP6239;I;18;874621382;Tysk I;Hele landet;Nordland - Nordlánnda;Sandnessjøen videregående skole;3,3;6
2;3;FSP6239;I;18;974621053;Tysk I;Hele landet;Nordland - Nordlánnda;Sortland videregående skole avd Sortland;*;*
2;2;FSP6239;I;3;3;Tysk I;Hele landet;Oslo;Alle skoler;3,7;103
2;3;FSP6239;I;3;887664102;Tysk I;Hele landet;Oslo;Akademiet Oslo AS;*;*
2;3;FSP6239;I;3;974591006;Tysk I;Hele landet;Oslo;Bjerke videregående skole;3,1;14
2;3;FSP6239;I;3;912703312;Tysk I;Hele landet;Oslo;Blindern videregående skole;3,8;8
2;3;FSP6239;I;3;912001709;Tysk I;Hele landet;Oslo;Edvard Munch videregående skole;4,6;7
2;3;FSP6239;I;3;974590891;Tysk I;Hele landet;Oslo;Hartvig Nissens skole;*;*
2;3;FSP6239;I;3;974192020;Tysk I;Hele landet;Oslo;Heltberg private gymnas;*;*
2;3;FSP6239;I;3;999173926;Tysk I;Hele landet;Oslo;Kongshavn videregående skole;*;*
2;3;FSP6239;I;3;974117797;Tysk I;Hele landet;Oslo;Kristelig gymnasium AS videregående skole;*;*
2;3;FSP6239;I;3;974590913;Tysk I;Hele landet;Oslo;Lambertseter videregående skole;4,6;8
2;3;FSP6239;I;3;974590883;Tysk I;Hele landet;Oslo;Oslo Handelsgymnasium;3,7;26
2;3;FSP6239;I;3;974590948;Tysk I;Hele landet;Oslo;Persbråten videregående skole;4,2;6
2;3;FSP6239;I;3;974591065;Tysk I;Hele landet;Oslo;Stovner videregående skole;*;*
2;3;FSP6239;I;3;974590972;Tysk I;Hele landet;Oslo;Ulsrud videregående skole;*;*
2;3;FSP6239;I;3;917527067;Tysk I;Hele landet;Oslo;Valle Hovin videregående skole;3,8;6
2;3;FSP6239;I;3;925607797;Tysk I;Hele landet;Oslo;Vika videregående skole;*;*
2;3;FSP6239;I;3;971816317;Tysk I;Hele landet;Oslo;Wang videregående Skole/ Wang Toppidrett;3,3;7
2;2;FSP6239;I;11;11;Tysk I;Hele landet;Rogaland;Alle skoler;*;*
2;3;FSP6239;I;11;913385632;Tysk I;Hele landet;Rogaland;Bryne vidaregåande skule;*;*
2;3;FSP6239;I;11;971816287;Tysk I;Hele landet;Rogaland;Haugesund Toppidrettsgymnas AS;*;*
2;2;FSP6239;I;40;40;Tysk I;Hele landet;Telemark;Alle skoler;3,8;34
2;3;FSP6239;I;40;974567997;Tysk I;Hele landet;Telemark;Bø vidaregåande skule;4,2;11
2;3;FSP6239;I;40;974568020;Tysk I;Hele landet;Telemark;Porsgrunn videregående skole;3,3;16
2;3;FSP6239;I;40;974568039;Tysk I;Hele landet;Telemark;Skien videregående skole;4,3;7
2;2;FSP6239;I;55;55;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;3,4;31
2;3;FSP6239;I;55;974546671;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Heggen videregående skole;2,8;12
2;3;FSP6239;I;55;974546744;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Kongsbakken videregående skole;5;8
2;3;FSP6239;I;55;974546698;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Senja videregående skole avd Finnfjordbotn;*;*
2;3;FSP6239;I;55;974546760;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Stangnes Rå videregående skole avd Stangnes;*;*
2;3;FSP6239;I;55;974546868;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Tromsdalen videregående skole;*;*
2;2;FSP6239;I;50;50;Tysk I;Hele landet;Trøndelag - Trööndelage;Alle skoler;4,1;42
2;3;FSP6239;I;50;974557991;Tysk I;Hele landet;Trøndelag - Trööndelage;Heimdal videregående skole;*;*
2;3;FSP6239;I;50;974560704;Tysk I;Hele landet;Trøndelag - Trööndelage;Levanger videregående skole;*;*
2;3;FSP6239;I;50;874558362;Tysk I;Hele landet;Trøndelag - Trööndelage;Melhus videregående skole;*;*
2;3;FSP6239;I;50;974560763;Tysk I;Hele landet;Trøndelag - Trööndelage;Meråker videregående skole;*;*
2;3;FSP6239;I;50;996772810;Tysk I;Hele landet;Trøndelag - Trööndelage;Strinda videregående skole;4,1;15
2;3;FSP6239;I;50;995415372;Tysk I;Hele landet;Trøndelag - Trööndelage;Thora Storm videregående skole;*;*
2;3;FSP6239;I;50;974557908;Tysk I;Hele landet;Trøndelag - Trööndelage;Trondheim katedralskole;*;*
2;3;FSP6239;I;50;974560747;Tysk I;Hele landet;Trøndelag - Trööndelage;Verdal videregående skole;*;*
2;3;FSP6239;I;50;974560739;Tysk I;Hele landet;Trøndelag - Trööndelage;Ytre Namdal videregående skole;4,8;6
2;2;FSP6239;I;39;39;Tysk I;Hele landet;Vestfold;Alle skoler;3,7;83
2;3;FSP6239;I;39;974574993;Tysk I;Hele landet;Vestfold;Greveskogen videregående skole;3,3;13
2;3;FSP6239;I;39;923261354;Tysk I;Hele landet;Vestfold;Horten videregående skole;4;21
2;3;FSP6239;I;39;974575051;Tysk I;Hele landet;Vestfold;Melsom videregående skole;*;*
2;3;FSP6239;I;39;974575000;Tysk I;Hele landet;Vestfold;Nøtterøy videregående skole;4,2;12
2;3;FSP6239;I;39;974575116;Tysk I;Hele landet;Vestfold;Sande videregående skole;*;*
2;3;FSP6239;I;39;974575019;Tysk I;Hele landet;Vestfold;Sandefjord videregående skole;3,1;27
2;3;FSP6239;I;39;974575027;Tysk I;Hele landet;Vestfold;Thor Heyerdahl videregående skole;*;*
2;2;FSP6239;I;46;46;Tysk I;Hele landet;Vestland;Alle skoler;3,5;32
2;3;FSP6239;I;46;974557126;Tysk I;Hele landet;Vestland;Bømlo vidaregåande skule;*;*
2;3;FSP6239;I;46;974571110;Tysk I;Hele landet;Vestland;Førde vidaregåande skule;3,8;8
2;3;FSP6239;I;46;974557096;Tysk I;Hele landet;Vestland;Langhaugen videregående skole;*;*
2;3;FSP6239;I;46;922148805;Tysk I;Hele landet;Vestland;Norges Toppidrettsgymnas Bergen AS;*;*
2;3;FSP6239;I;46;974556995;Tysk I;Hele landet;Vestland;Os gymnas;*;*
2;3;FSP6239;I;46;974557029;Tysk I;Hele landet;Vestland;Stord vidaregåande skule;*;*
2;3;FSP6239;I;46;974557061;Tysk I;Hele landet;Vestland;Tertnes vidaregåande skule;*;*
2;2;FSP6239;I;31;31;Tysk I;Hele landet;Østfold;Alle skoler;3;32
2;3;FSP6239;I;31;974544504;Tysk I;Hele landet;Østfold;Askim videregående skole;*;*
2;3;FSP6239;I;31;974544466;Tysk I;Hele landet;Østfold;Frederik Ii videregående skole;2,3;6
2;3;FSP6239;I;31;974544563;Tysk I;Hele landet;Østfold;Halden videregående skole;3,5;6
2;3;FSP6239;I;31;974544539;Tysk I;Hele landet;Østfold;Kirkeparken videregående skole;2,9;8
2;3;FSP6239;I;31;974544547;Tysk I;Hele landet;Østfold;Malakoff videregående skole;*;*
2;3;FSP6239;I;31;874544582;Tysk I;Hele landet;Østfold;St. Olav videregående skole;3;6
2;0;FSP6242;Alle;0;Alle;Tysk II;Hele landet;Alle fylker;Alle skoler;3,9;1 624
2;1;FSP6242;I;0;I;Tysk II;Hele landet;Alle fylker;Alle skoler;3,9;1 624
2;2;FSP6242;I;42;42;Tysk II;Hele landet;Agder;Alle skoler;3,9;90
2;3;FSP6242;I;42;974573873;Tysk II;Hele landet;Agder;Arendal videregående skole avd Tyholmen;*;*
2;3;FSP6242;I;42;974117738;Tysk II;Hele landet;Agder;Drottningborg Vgs AS;*;*
2;3;FSP6242;I;42;874595012;Tysk II;Hele landet;Agder;Eilert Sundt videregående skole Studiested Farsund;*;*
2;3;FSP6242;I;42;974595141;Tysk II;Hele landet;Agder;Flekkefjord videregående skole Studiested Flekkefjord;4,4;10
2;3;FSP6242;I;42;974594994;Tysk II;Hele landet;Agder;Kristiansand katedralskole Gimle;4,2;11
2;3;FSP6242;I;42;973149776;Tysk II;Hele landet;Agder;Kvs-Lyngdal AS;*;*
2;3;FSP6242;I;42;974573857;Tysk II;Hele landet;Agder;Lillesand videregående skole;*;*
2;3;FSP6242;I;42;974595125;Tysk II;Hele landet;Agder;Mandal videregående skole;3,5;10
2;3;FSP6242;I;42;874573892;Tysk II;Hele landet;Agder;Setesdal vidaregåande skule;*;*
2;3;FSP6242;I;42;874595152;Tysk II;Hele landet;Agder;Tangen videregående skole;3,6;7
2;3;FSP6242;I;42;974573865;Tysk II;Hele landet;Agder;Tvedestrand videregående skole;3,2;13
2;3;FSP6242;I;42;974595044;Tysk II;Hele landet;Agder;Vennesla videregående skole;4,4;7
2;3;FSP6242;I;42;974595001;Tysk II;Hele landet;Agder;Vågsbygd videregående skole;*;*
2;2;FSP6242;I;32;32;Tysk II;Hele landet;Akershus;Alle skoler;3,8;283
2;3;FSP6242;I;32;974587742;Tysk II;Hele landet;Akershus;Asker videregående skole;4,1;19
2;3;FSP6242;I;32;974587637;Tysk II;Hele landet;Akershus;Bjertnes videregående skole;4,6;14
2;3;FSP6242;I;32;974587602;Tysk II;Hele landet;Akershus;Bjørkelangen videregående skole;3,8;8
2;3;FSP6242;I;32;974587890;Tysk II;Hele landet;Akershus;Dønski videregående skole;2,4;8
2;3;FSP6242;I;32;974587726;Tysk II;Hele landet;Akershus;Eikeli videregående skole;4;6
2;3;FSP6242;I;32;988843709;Tysk II;Hele landet;Akershus;Frogn videregående skole;3,5;6
2;3;FSP6242;I;32;913459598;Tysk II;Hele landet;Akershus;Hoppensprett Akademiet Vgs Jessheim AS;*;*
2;3;FSP6242;I;32;974587645;Tysk II;Hele landet;Akershus;Jessheim videregående skole;3,2;13
2;3;FSP6242;I;32;974587750;Tysk II;Hele landet;Akershus;Lillestrøm videregående skole;4,2;19
2;3;FSP6242;I;32;974587610;Tysk II;Hele landet;Akershus;Lørenskog videregående skole;4,8;12
2;3;FSP6242;I;32;991815325;Tysk II;Hele landet;Akershus;Mailand videregående skole;*;*
2;3;FSP6242;I;32;974587734;Tysk II;Hele landet;Akershus;Nadderud videregående skole;4,6;19
2;3;FSP6242;I;32;988084948;Tysk II;Hele landet;Akershus;Nannestad videregående skole;2,3;13
2;3;FSP6242;I;32;974587599;Tysk II;Hele landet;Akershus;Nesbru videregående skole;2,9;7
2;3;FSP6242;I;32;990672962;Tysk II;Hele landet;Akershus;Norges Toppidrettsgymnas Bærum AS;*;*
2;3;FSP6242;I;32;974587580;Tysk II;Hele landet;Akershus;Roald Amundsen videregående skole;3,6;10
2;3;FSP6242;I;32;974587866;Tysk II;Hele landet;Akershus;Rosenvilde videregående skole;4,1;18
2;3;FSP6242;I;32;974587823;Tysk II;Hele landet;Akershus;Rud videregående skole;*;*
2;3;FSP6242;I;32;974587769;Tysk II;Hele landet;Akershus;Rælingen videregående skole;*;*
2;3;FSP6242;I;32;974605953;Tysk II;Hele landet;Akershus;Røyken videregående skole;3,5;6
2;3;FSP6242;I;32;988835064;Tysk II;Hele landet;Akershus;Sandvika videregående skole;3;19
2;3;FSP6242;I;32;974587629;Tysk II;Hele landet;Akershus;Skedsmo videregående skole;3,3;6
